team,defense_passing_epa_x,defense_rushing_epa_x,defense_pacr_x,defesne_wopr_x,defensive_racr_x,defense_sacks_x,defense_interceptions_x,passing_epa_x,rushing_epa_x,pacr_x,wopr_x,racr_x,sacks_x,interceptions_x,opponent_x,opponent_y,team_score_x,opponent_score_x,opponent,team_x,defense_passing_epa_y,defense_rushing_epa_y,defense_pacr_y,defesne_wopr_y,defensive_racr_y,defense_sacks_y,defense_interceptions_y,passing_epa_y,rushing_epa_y,pacr_y,wopr_y,racr_y,sacks_y,interceptions_y
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,LV,16,17,LV,LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024
GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2,GB,LV,13,17,LV,LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,LV,24,17,LV,LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,LV,23,18,LV,LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024
BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627,BUF,LV,38,10,LV,LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,LV,16,17,LV,LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024
GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2,GB,LV,13,17,LV,LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,LV,24,17,LV,LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,LV,23,18,LV,LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024
BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627,BUF,MIA,48,20,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,MIA,20,70,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,MIA,34,36,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
NE,0.019377232,-0.728427231,0.846599758,0.255813897,0.12038441,2.400000095,1,-6.525944233,-1.760197163,0.65668577,0.255813986,0.466684848,2,1.5,NE,MIA,17,24,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,MIA,16,31,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627,BUF,MIA,48,20,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,MIA,20,70,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,MIA,34,36,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
NE,0.019377232,-0.728427231,0.846599758,0.255813897,0.12038441,2.400000095,1,-6.525944233,-1.760197163,0.65668577,0.255813986,0.466684848,2,1.5,NE,MIA,17,24,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,MIA,16,31,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627,BUF,MIA,48,20,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,MIA,20,70,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,MIA,34,36,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
NE,0.019377232,-0.728427231,0.846599758,0.255813897,0.12038441,2.400000095,1,-6.525944233,-1.760197163,0.65668577,0.255813986,0.466684848,2,1.5,NE,MIA,17,24,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,MIA,16,31,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627,BUF,MIA,48,20,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,MIA,20,70,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,MIA,34,36,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
NE,0.019377232,-0.728427231,0.846599758,0.255813897,0.12038441,2.400000095,1,-6.525944233,-1.760197163,0.65668577,0.255813986,0.466684848,2,1.5,NE,MIA,17,24,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,MIA,16,31,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627,BUF,MIA,48,20,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,MIA,20,70,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,MIA,34,36,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
NE,0.019377232,-0.728427231,0.846599758,0.255813897,0.12038441,2.400000095,1,-6.525944233,-1.760197163,0.65668577,0.255813986,0.466684848,2,1.5,NE,MIA,17,24,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,MIA,16,31,MIA,MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25
CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2,CAR,MIN,13,21,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
KC,-2.398800611,-0.479563057,0.761711478,0.275000036,0.462710708,2.599999905,1,5.618223667,-0.110006183,1.02891171,0.200000018,0.504531801,1.333333373,1.5,KC,MIN,27,20,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,MIN,28,24,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
PHI,3.313935518,-0.521933019,0.71656096,0.297297299,0.195771351,3,1,3.272067308,0.890267849,0.815006077,0.34375,0.256431013,2.400000095,1.333333373,PHI,MIN,34,28,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1,TB,MIN,20,17,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2,CAR,MIN,13,21,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
KC,-2.398800611,-0.479563057,0.761711478,0.275000036,0.462710708,2.599999905,1,5.618223667,-0.110006183,1.02891171,0.200000018,0.504531801,1.333333373,1.5,KC,MIN,27,20,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,MIN,28,24,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
PHI,3.313935518,-0.521933019,0.71656096,0.297297299,0.195771351,3,1,3.272067308,0.890267849,0.815006077,0.34375,0.256431013,2.400000095,1.333333373,PHI,MIN,34,28,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1,TB,MIN,20,17,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2,CAR,MIN,13,21,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
KC,-2.398800611,-0.479563057,0.761711478,0.275000036,0.462710708,2.599999905,1,5.618223667,-0.110006183,1.02891171,0.200000018,0.504531801,1.333333373,1.5,KC,MIN,27,20,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,MIN,28,24,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
PHI,3.313935518,-0.521933019,0.71656096,0.297297299,0.195771351,3,1,3.272067308,0.890267849,0.815006077,0.34375,0.256431013,2.400000095,1.333333373,PHI,MIN,34,28,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1,TB,MIN,20,17,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2,CAR,MIN,13,21,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
KC,-2.398800611,-0.479563057,0.761711478,0.275000036,0.462710708,2.599999905,1,5.618223667,-0.110006183,1.02891171,0.200000018,0.504531801,1.333333373,1.5,KC,MIN,27,20,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,MIN,28,24,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
PHI,3.313935518,-0.521933019,0.71656096,0.297297299,0.195771351,3,1,3.272067308,0.890267849,0.815006077,0.34375,0.256431013,2.400000095,1.333333373,PHI,MIN,34,28,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1,TB,MIN,20,17,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2,CAR,MIN,13,21,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
KC,-2.398800611,-0.479563057,0.761711478,0.275000036,0.462710708,2.599999905,1,5.618223667,-0.110006183,1.02891171,0.200000018,0.504531801,1.333333373,1.5,KC,MIN,27,20,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,MIN,28,24,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
PHI,3.313935518,-0.521933019,0.71656096,0.297297299,0.195771351,3,1,3.272067308,0.890267849,0.815006077,0.34375,0.256431013,2.400000095,1.333333373,PHI,MIN,34,28,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1,TB,MIN,20,17,MIN,MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373
DAL,-4.439721584,-0.891836524,0.93536061,0.255813897,0.888502359,2.5,2.333333254,-0.013146922,-0.400317013,2.056748629,0.244444445,1.791780949,2,2,DAL,NE,38,3,NE,NE,0.019377232,-0.728427231,0.846599758,0.255813897,0.12038441,2.400000095,1,-6.525944233,-1.760197163,0.65668577,0.255813986,0.466684848,2,1.5
MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25,MIA,NE,24,17,NE,NE,0.019377232,-0.728427231,0.846599758,0.255813897,0.12038441,2.400000095,1,-6.525944233,-1.760197163,0.65668577,0.255813986,0.466684848,2,1.5
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,NE,34,0,NE,NE,0.019377232,-0.728427231,0.846599758,0.255813897,0.12038441,2.400000095,1,-6.525944233,-1.760197163,0.65668577,0.255813986,0.466684848,2,1.5
NYJ,0.865299404,-0.762514591,1.019608498,0.25,2.314345598,2.75,2.5,-7.085914135,-0.378294468,0.933701336,0.268292695,-0.370889157,2.5,1.666666627,NYJ,NE,10,15,NE,NE,0.019377232,-0.728427231,0.846599758,0.255813897,0.12038441,2.400000095,1,-6.525944233,-1.760197163,0.65668577,0.255813986,0.466684848,2,1.5
PHI,3.313935518,-0.521933019,0.71656096,0.297297299,0.195771351,3,1,3.272067308,0.890267849,0.815006077,0.34375,0.256431013,2.400000095,1.333333373,PHI,NE,25,20,NE,NE,0.019377232,-0.728427231,0.846599758,0.255813897,0.12038441,2.400000095,1,-6.525944233,-1.760197163,0.65668577,0.255813986,0.466684848,2,1.5
